strain	length_2_4_D	length_Aldicarb	length_Arsenic_trioxide	length_Atrazine	length_Cadmium_dichloride	length_Carbaryl	length_Carboxin	length_Chlorfenapyr	length_Chlorothalonil	length_Chlorpyrifos	length_Copper_chloride	length_Lead_nitrate	length_Malathion	length_Mancozeb	length_Methomyl	length_Methyl_mercury	length_Nickel_dichloride	length_Paraquat_250	length_Propoxur	length_Pyraclostrobin	length_Silver_nitrate_250	length_Triphenyl_phosphate_50	length_Zinc_dichloride
JU2141	-32.4625579824449	-98.1793336424023	-14.5094939673518	-3.98444350336196	64.9486065257609	4.4849723032506	20.7172075748882	-2.84387008162001	-13.6091514066573	-1.6211929646462	4.54258559727424	-9.06109381670719	-5.04969248738269	3.31209914703152	-21.4756611924825	73.7672796549515	-7.57015572975901	-1.64107099091403	1.04963950182313	14.0485991679139	13.3688906358935	-24.7864082796782	-5.40608417809685
JU2257	29.6597362197028	59.3947230298219	-40.9224625039113	-6.76053379860303	23.0722788222134	1.47508494298806	12.7245709439166	-1.86882495600446	-17.9753074667295	-30.0097236066879	35.3892657251038	-18.1900722841149	7.21262217561355	11.1405798181142	-28.6351734964329	61.5659570678201	47.160767971546	11.6384952516247	-0.31372239490135	12.8240784056249	24.9098307712431	1.35541113823414	-4.7461763173553
JU2464	46.840315066127	-1.61649882063464	-20.4648373635547	17.7332815319749	6.22218915789369	88.6568296375779	66.3574032228393		-4.01505513165056	43.0738379059758	-77.2373598337176	-4.89555749819197	92.5308921852516	22.9724573954923	53.3124355450232	92.3839483112941	-33.1096723815061	20.1857886777526	47.1551386755272	51.8318190911822		33.0916930221339	-13.4116716084727
JU2466	-16.3985399871602	57.8155743653477	53.1899709870041	-21.3136130002235	-38.4496088249332	34.5518894514097	-15.3398345104917	-1.91904197719575	-28.0943558493367	-21.6163257293989	-77.1437333655374	13.0470698871126	-49.9755336978858	-16.9937492338715	-27.1214764162557	58.8332045906525	-1.00582193814994	-33.7672602696231	-8.1010437359524	4.83089616282301	-24.6618068819052	-36.8158580847083	-1.33337230606923
JU2513	-9.84392940419896	-29.2898809680168	23.2292084744001	38.1138810318653	26.9305260302423	-20.1738506238664	-8.66842066948327	-41.1093368367674	6.35907847557342	13.6087298237336	13.9423237739162	-0.0673805155214337	-29.9042924158722	-15.845601046046	13.7932611589839	112.282750807738	45.5308526904135	51.110933513755	-9.45737207950534	9.54967380476544	48.7571439570784	-30.3012329853509	18.2575603999345
JU2522	-10.640373848608	67.2752098016192	6.23869586504589	37.5183575441126	-65.6729876226603	45.355993073965	16.9534322489451	60.7937968501673	-8.57851789831599	61.5316261801594	-103.431711259036	17.6690275102512	31.9841017443404	22.7812248813766	73.3609938687544	-53.0526673057555	-85.8601989830365	-6.6877450200774	48.4594871863469	52.5765653914567	-26.5942178002965	40.1891286488817	-17.9379862976019
JU2565	-15.9617883553791	-11.351107486971	-225.140564600642	-10.3464540578558	48.7829703118343	25.9433262150326	-7.71918198869196	-42.6133136186295	-30.6876351267298	-59.1263857971741	-12.715911354377	-10.3884485220191	-5.08328475450058	-1.80653153029664	-51.1690327108954	41.4139139720698	-97.4894773327914	-1.62388501479932	-10.9913879468566	-28.6264833678346	33.0719710759259	-8.23077479010027	-16.6303419212444
JU2570	44.1836501398629	0.883321355350498	35.0448326653433	11.2813825947478	50.5256397290123	43.8062349202373	-7.75019877727666	5.52800828680389	12.6597896333894	63.5094005354285	32.9134897015673	-10.0055532359873	81.6205800105831	7.32673924379352	93.9032595847383	94.511491914141	-15.0234444247424	37.970922971857	6.36220464930633	62.5286636244261	40.5372887517033	43.8475044792881	-3.55608902101136
JU2572	-13.6458201469146	-66.151728913599	7.40698157196784	-11.8535052836218	22.6519275311847	-21.4163286655588	-23.2127155046479	-55.0674994533979	-11.4816385597927	-7.8235543621	-9.94214462812171	-15.969121141458	-47.7247274961444	-14.4140787378906	10.5162530252058	-7.6221015884274	-26.5513252643314	11.5631350605671	11.9060977484256	-15.5973803864622	7.49963357962543	-30.7787189339751	4.66557076285796
JU2576	3.15347596724184	-42.6106115640099	19.0291339011398	20.5350482631078	65.1333696578381	-2.73301205243017	1.24774821164789	39.1810527723591	-6.91373565625596	-14.0096815144331	20.8108668886046	28.313912300299	-23.6392183865129	-2.93375964879495	38.6909007362368	93.9467627605991	-60.378616711779	66.4663608642791	2.46354990714624	20.9060863181829	42.0289466770562	-13.1089927782881	-6.2821063345897
JU2578	28.8399922866188	-4.48405659828002	33.5329063453475	-15.603629334474	-25.3343671170347	12.6107909141551	16.742749530513	-98.5824628232987	-3.07514175201716	-11.6243270372814	-42.4695553483662	-8.67500055003642	-51.6662617295605	28.5524200560811	-56.4134267614406	-86.679811144309	18.76996415199	-45.8741648089653	-8.91480793351607	-18.0217560181729	-38.08676011191	-44.9704941477632	-28.6485331143843
JU258	-31.438383706877	76.9550873687309	27.829135175944	40.9390164306799	23.6280221038497	-75.3384627371479	-83.8400028740248	93.871052812937	-37.2925515864299	-6.57159866757667	54.1009534755509	-76.1488159318129	-23.2748685017447	-30.2296172245077		-26.4924370046789	-89.8308673740552	20.9107325619823	-15.2225158117839	14.264241884161		43.4429015179125	-20.2491511355993
JU2587	-19.4260440271349	-14.4474030033289	-43.9796130995186	-56.7918129313008	-86.7604394798057	-7.25065498254682	-22.2240803248446	-158.97742985669	-23.7124440595928	-47.9816983238031	-36.8178757405163	-6.08023647082462	-77.5156152684094	-26.5138195014047	-72.1397423577106		-152.155404478721	-42.1898761378281	-20.811299866129	-64.9725926858041	-51.9054121765203	-30.2911519108422	
JU2592	-7.05217965908266	-31.3073218964538	-22.040420432443	16.8187826816717	60.9668121529148	-29.411727604168	-133.603299689006	-54.8745063137617	-30.1565258105417	-9.40050918673484	40.1768614368155	13.3480418126803	-15.0304205572898	-16.9935518507159	34.3434535953778	-76.9774405631964	42.5562598920789	47.5195298956298	-3.59307013888863	-30.285713689149	78.9339822429624	-25.2411305212409	
JU2610	-6.28425227546917	-1.23542811660474	31.7064672307695	13.3855911724254	47.219380555221	28.9470172330828	28.3586791364082		20.0688379304274		37.3517051353269	22.9862636256222	22.56280053334	18.6054890763956		90.0537443019454	-24.4067915747329	33.2320957983481	-7.66085883906404	36.6484698302281	8.96754069161841	10.7255455497355	8.42112158366867
JU2800	-10.364446248523	36.8157307549506	21.3821966776339	8.04045516981457	-22.8077658008235	29.4734439005418	24.1224737724852	20.3321104953787	3.30641373784476	14.3432223936549	20.69921519666	9.25753160548474	40.3221889096573	0.485211099565753	79.0073721318316	-13.4546881824452	46.6091860592196	25.2844165476595	9.99511311377772	-10.351930929285	5.81704525381827	-22.923978389374	23.9989537113746
JU2811	42.712539989784	-21.9031930696572	16.559845383521	6.24889726485851	-43.9346289713563	-46.1860638145185	-3.2408895029243	18.0738830103858	-27.4487843743474	-31.2946246274008	-31.0708168816606	6.17176291048959	-10.2634911648099	2.46393975569339		0.361575202352075	23.4032990986016	-5.60407964180203	-12.819788443336	-9.50590909861585	-11.7925008886134	-0.797813338359719	6.80861651907219
JU2838	-21.4309547159233	44.9081116824781	-22.2128992966391	13.2514721924549	22.6305782177459	15.4686468116491	4.02691344846585	-36.8767398413226	32.6004521965138	-9.17386857977651	34.8377374274759	14.0223561654848	22.6678638391323	5.45972261029522		-19.9125757752367	97.3992803484736	14.2455456500608	-27.5186913035114	-27.3936853289298	14.2919220193381	-23.6035922060813	3.65291756144223
JU2866	1.58731170265901	3.59094371609802	20.2244817333966	15.4502263617108	47.6496281038449	19.8398466187275	-17.9709585216793	11.5064938674424	8.01590797253837	10.2331584237946	35.1872697482318	17.5522420925098	21.1078196196484	-32.2689506017516	85.3720770788139	-6.98389922785951	59.6152754987722	64.5067196950825	-5.95725129513817	40.794091037708	68.6012888577772	52.0254584838249	9.67621849521741
JU2879	22.4249075500344	-76.3016577213033	23.1209283488359	15.6578113245262		-26.4675685381459	-13.5374401817909			-19.3183318334557	8.46089014662676	53.7843641382051	21.7935465636575	-0.877084297915888	-21.2303750741019	74.6423672052159	-58.442240920665	13.889084205763	20.4896366542708	4.71617827280518	8.8198484020608		-19.9994472517883
JU2906	47.2293445216996	6.56495907848478	20.3123134579239	37.0233377835227	10.1406201681123	21.3304930770541	18.0710702836817	52.485550684233	21.3888777260919	44.1890561099266	51.5184353513883	-1.10905520042412	31.0467560783556	45.216704438345	26.5966442822995	-42.3050270587166	36.4087354407482	37.2167714295577	33.0893126460351	9.40208064775971	27.927789991589	36.263381532972	14.223816815126
JU310	-15.2903261611648	-68.1241750215198	33.7237063396688	12.6247032785565	46.7651106561156	-32.6480817744255	-78.2440625972333	-44.3380799714378	-17.7430631884652	-31.8996436698804	41.9239007348751	25.7290788768947	-33.4101235777696	-8.34827923180557	65.2930469568919	1.45482017736747	-0.758392517470588	67.9923331426569	-17.2868267369341	-5.26267124119138	56.9347307961437	-2.74700978889353	5.78835946107045
JU3127	-19.0266227452049	-12.9016749137464	53.4114869450169	8.32815272731232	17.8321745724855	-13.5415773465477	29.2928122069606	-15.0114949588995	-34.7496189950403	-9.91328633157556	71.5166733548107	-2.4497343803636	22.9514704559088	-25.7535464537732	-5.08071259443939	27.0963748018816	45.9407995648208	26.0661927363311	-6.91586049442828	-6.27528233397646	46.6729007965096	16.0620778908752	-15.5064692204801
JU3128	52.0692529346151	104.731480634201	37.6865544571568	18.6304921997062	-19.7894604678994	32.6242786133647	34.4162314427827	-30.2835972524209	3.22020206454447	24.0381947782288	25.7098033785984	10.9314302798464	45.2320145080261	8.611266223076	30.2271814602032	73.7129371728299	3.98406170682137	13.5996736574892	6.04906814379082	24.6654838186602	29.0182588396447	5.5089524051462	27.2253454081333
JU3132	75.5928614571581	-63.9854668400692	-4.99556223989739	-88.8600278215377	100.676412857018	-121.135134276401	-131.675325504715	-23.1063465422117	24.5995078682381	-1.7160682801138	105.738447299421	15.2119596771789	-2.24709851115132	-31.4440105437856	27.7604473185435	-1.1359773929662	49.2805549623582	37.8723447425115	-6.06750644440068	42.4243780823404	58.623546648907	28.8725964929628	19.7620390338991
JU3134	-13.3535121031238	12.7707402299025	9.10765842676018	-2.81209993860481	16.5709685082654	28.5669355062974	60.774583138209		-27.5072784841475		40.176622387241	8.50708070530857	41.9890660708194	18.8181710486135		98.2250084594204	10.0150091874992	36.2150070874843	11.4861867269296	14.580554296573	45.8621195979407	32.2363561985767	-0.412930179813812
JU3135	-0.420105957360921	-91.4444998970194	-7.73365972838952	-13.5945730359392	-30.085404282833	-20.4925725580655	-44.0128599864919		-14.3661712045109		7.56921614419544	12.7902618437395	-38.463763622323	17.1192317740111		62.0868311450876	4.07983261578413	-2.12300325350731	-10.0854433128338	18.6277452246835	14.9973113397409	-7.42943182379222	2.67125865387289
JU3137	20.2899274526316	41.2806394966834	7.31445782125658	1.32301899240348	34.7961770585925	49.534752380856	-0.861231756254235	-32.9510504275779	43.3189145368786	48.3439754410389	55.0159498509911	34.8070599991613	29.1765001513788	0.622430202927152		10.3123405169004	26.5643611125327	34.7194894205935	10.8787023244038	49.4086699180314	43.029336757318	46.2159774813131	16.9288087964227
JU3141	20.8163285077489	-17.8601888552015	-3.14734865924562	-55.5244250962958	6.54863847533401	-33.1488263656222	-78.9542964573468	-22.2910275385203	-30.0947636851463	-15.7188309032191	1.88184482375824	8.60007584453598	-54.0141647559973	8.5116636887473	28.5324015789487	-8.63963161992416	14.2914462428544	11.8299837633718	-16.7547470569659	16.2593132198084	0.965818032207983	42.1363785565236	
JU3144	-22.0233593473539	-53.7484546993616	-34.8658859205223	-113.129394746961	-53.4836150804074	-7.10848433782155			-4.79793586302473	-15.361048368076	-53.2146157906405	-23.3767533957179	-38.4917431394723	-29.7733294287916	17.2553749347509	-35.625137052065	-145.16933298764	-7.31073199664859	-7.72298470301837	-40.1809693219322	-25.0868227779993	-36.0426628574035	-51.390484609759
JU3224	24.3495086503335	-27.4337238162042		18.695728553642	15.5877236401348	10.2627294230607	65.2987485587016		-18.070629782542	15.6859057993506	6.80931054434836	-12.3146957539267	-8.61229734959414	14.1663777799253		66.7683095163202	20.200277596861	3.72312539252133	36.7617977648197	-2.16414110334729	-4.73564236384276	-8.43631130492278	-19.8655851726348
JU3225	-23.230400187854	64.3551031911079	-0.220638950453073	-3.3854030361416	-16.2031269837129	0.716929519796274	-29.9100913724663	54.1018955223883	-12.6484026154497	-9.78346788547986	-38.8221228462989	-4.65749252194824	-0.454840720484271	2.02455410409153		-6.50050929678352	46.7900020883078	36.3154933294939	-23.860110030427	-29.1941358081821	32.7719644830339	12.0860843910503	-22.9395159396507
JU3228	12.3010375651681	38.0136988731637	7.26673684756495	37.0194508542079	14.5930696368866	3.2958108310149	45.5910387337149		-22.8923541760148		31.626458831437	24.9770005575856	-2.80974350327237	-7.87397744343497		76.045754869749	19.0295916185422	11.5065952810685	21.7480574673783	-56.3661197108757	20.0113285164292	-40.8128021820826	31.6574868681179
JU323	0.738635484205776	35.7519372836504	0.467618219969886	-13.6285943933946	6.05116165342792	-83.2550494890187	-34.3185904013609	-86.6566500546566	-10.1462234868528	-2.38758737051274	-48.8642341174281	30.635142475966	-59.4639209499071	-33.0906057566859		-54.3452457892013	6.56823966018593	18.3948348833122	-14.8964841263092	-35.9855712151748	9.19133685690746	-19.0498275360091	-2.0256655345807
JU3280	3.71001942782311	64.2442151455758	38.9909565545105	16.2885225758694	16.7140386983777	27.5446103563138	2.75013433829996	4.22096266946461	41.7528273864381	32.9717064656751	39.2846042034372	8.01318892626157	37.0644665817093	19.2506439886312	73.7960689011879	109.539318533018	-7.29817341671443	22.597642674477	23.7400327979153	30.7277114653715	35.7872794943513	-5.66652000480741	-1.31920040043449
JU3291	13.702206929355	137.82279838145	32.0112696684974	15.5405647855928	3.26073049611726	54.7524795191795	2.80440083882836	14.4797375517346	41.177349560124	46.2756179440015	23.1355095196989	20.6743794632544	-45.5030931318491	14.0484653425654		59.7393494021954	118.209374964048	53.540313110932	26.4384244786227	17.8625504622201	33.9407190320971	21.0942549783313	15.3567087536177
JU346	-57.7608287218125	-114.609092687081	-55.6948462178449	-23.0924517428001	-126.078662166345	-6.68992961898411	30.8622948214818	-44.7901638945117	-14.0097677918085	-16.2476378238514	31.8351366289237	-3.70005383810983	3.22350327323596	22.6664611508663	-10.611127257845	-53.5703442154871	-3.29515352735883	27.8012741741193	-15.0984480147243	21.4781779540261	13.9707374971671	38.6641066887742	26.1150538761942
JU367	25.087372530206	-107.254431634162	-57.1951614141967	-19.0567202541883	-40.2418079656306	3.75764397296763	-21.2224512463663		11.2570944127852	-1.65837584291013	-45.5978779355922	18.913427466204	31.3990024772038	31.579120461708		80.1028300539632	35.1468602697548	9.72724580500853	34.6594972930955	40.6009284209439	17.4289734562707	29.5077759118308	-0.161084550176895
JU4047	10.044612383432	-18.3649040185634	-29.4387001823328	2.87225158147591	-24.6243369363872	-5.99063613407666	-1.9679231895749	-12.9912944117687	-9.12762684440185	27.181157476301	-180.773190497199	-26.0609461287006	9.74833585479871	-17.432389896671	-39.6360141552248	-190.049470098412	-1.0646972892876	-28.396302007845	-0.688915499515744	2.64093182784729	-52.6252397692667	12.5056932607316	-10.4081399687686
JU4098	-13.139144196219	-56.1837869317407	-19.8696226715778	30.7868467314689	-65.2149911446039	56.5811762273522	25.7805980094146	14.858233019417	18.316178075949	59.4058139935387	-64.5876735365661	28.801305056053	19.5097663782953	39.3342382308242		36.8336717321563	4.37611990051568	1.69962283412153	38.0965125201064	35.5041852580698	-12.5086549349121	25.6284639912722	7.01593635536793
JU774	19.7458381924412	-17.0326742074004	6.44106206841686	-46.7643881447104	50.6824272764176	-127.531299167514			17.1313535481216	83.0331465450397	20.8518804598318	-7.88097920567219		-14.912619129146	-0.172300271651774	-4.94310655560861	-20.073488455344	18.55057908822	-32.1894979861952	3.14238681599211	36.5112482003811	-52.0884163972128	24.8218702141459
JU775	23.1726546547302	14.9941261441443	10.3401933515189	13.2033321194887	37.5430607329587	4.593903225854	10.838086138488	9.60433652141222	-0.631497424835748	-12.8832326085651	29.1052648782197	34.3418523182647	20.5010199376487	4.69085967597419	4.6472827022134	44.1788330523652	6.18120415888176	-11.8847377097008	-18.0952097553287	28.3152603926514	-2.47662162252868	14.5374831599127	20.2769348930572
JU778	-92.2333914599378	-27.7056896238396	-15.5388030335772	-5.92764671616931	6.45730224667721	-16.2889108052336	-89.1720728732358	-22.6482314419464	-42.1082841380096	-32.7192842039023	64.4077815553074	-5.69607992033487	-54.4733723699934	-19.946141869914	-23.2878519378216	-28.3633612160804	83.2436831634127	0.261740562549508	-38.8976681692461	-43.6850620860287	0.282867107940564	-36.7158123566375	7.20848703428021
JU792	-36.994675415513	16.4783559755903	36.1277780582305	17.8580620151043	23.5510513661099	18.8112273839304	-15.5711471933324		-0.351002123376047		-36.9014343061369	-2.51024594668652	13.2455306068428	2.40616331128283	22.9493327115932	9.77842246258757	-52.5723932393944	1.27194267229796	-1.81947574057722	36.8164050990589		28.8385283250159	-6.0706077789555
KR314	42.6244072699485	3.39719799768466	19.6913890558683	-1.40096350679401	-17.9331476124264	26.1190977918099	15.1070028832527	-18.788147057787	10.7526784904411	-2.19643473193063	26.1807772450967	-1.80514701754008	-7.49797050501239	-13.0031974913491	-11.1650711181742	4.89318309994292	29.1463894857358	-7.52253882847448	-21.3568669821309	-7.84048622617389	-12.3871980600696	-39.4280937872977	-4.16539417638297
LKC34	51.4161685460843	-156.753512891473	-13.3723248575994	-42.259363062136	22.7869693216088	-6.05211730271	-45.825899096693	18.9886187224119	27.4794494103264	-13.464210255447	56.4783459963535	-12.1351340803552	4.7257856031715	16.3202694558225		26.5221023676651	42.4779070260425	-10.0383159476045	-9.63402309659047	11.6884702155687	15.40414701178	-1.4921599567756	21.544955658274
MY1	26.9312915172299	94.2611230532974	7.27113625814782	29.8497535778605	29.1558009669345	57.2868918741773	72.2473844357804	57.3369675461602	33.2798210929616	84.6950666263305	96.4530008695704	-5.8179696346933	118.505783909636	32.394037829212	29.2443833423578	152.195991415951	77.8786131446524	14.2267442930454	-0.43055558099198	59.2112372222792	23.7712810367062	57.8324192323579	5.93422033937384
MY16	-28.6566114964514	-88.5257762737973	-33.8650989675595	-1.16189900427737	-25.5800002344276	-58.711858880369	0.625081897914317	-12.7983598536773	14.0227065627099	-35.0836971865482	-25.6915227976865	-25.5111700434929	-5.62125400969865	-9.1259304585642	-64.6852180762101	-146.024942701225	-16.5851363410027	-16.4322182662312	5.86014471472021	-50.7367662172948	-29.1032751379825	-44.9949015609784	1.75704053651972
MY2453	49.1529921175253	-140.459453289976	2.04988078389179	-50.1967105345148	45.2624932170945	-41.4312124441187	-122.348193335334	25.754095026609	8.59672472999546	4.26472262092261	47.3465547740417	-15.473078306973	11.3468072644457	4.45082491469136	19.9743438421817	19.0712833077036	-17.4291062325746	40.6517056772741	7.31334291017166	-2.32265765677982	56.9023916250165	-29.4107332173131	14.6221616568517
MY2530	73.2564251890041	29.0864383585007	27.2152250279873	25.2713516752073	-19.4076872110695	-0.702551180461081	2.26442652480232	21.5282527892469	20.9783339606234	52.2432143467306	-1.50998514912381	-18.3031903211924	46.3938765153936	49.6679780982093		113.218394807969	37.2149568642675	35.4306828210825	26.915652606923	45.9724255505453	26.0199057523045	33.8980367368189	11.1817602687333
MY2535	73.8118372986159	22.7821875879945	36.8173613532485	-6.53329101655888	14.9927239196249	-64.079295145906	-53.5080935431149	9.2888742534195	6.66762643990033	-5.58754985311436	25.6103859863472	-4.57597590712478	-18.977679969817	0.38565966713368	53.5888617482571	-9.86272621442365	63.5933908998528	72.3529937606994	-6.56890728018756	9.65503376287173	55.7994154565197	-2.80396426412181	6.46364741491662
MY2585	0.106530247959217	41.5415359217861	-40.0836588167767	10.5698105122874	0.696561983299189	-5.09498891361501	18.3788986198345		9.50279046010863		7.30224625595024	13.2715698616284	14.212695082283	1.4029525028866		40.285568871326	-23.9901475938313	-1.48506743532623	-8.10569342856069	23.5756550005505	-8.78324683021925	-5.75144807797622	2.57195529221865
MY2693	-12.1158365310173	-36.7528591782837	-9.91918041201867	-17.6685306225797	-34.8422618821796	-5.72353356218535	-19.0640404977371		-16.4171011532365		1.38234547669968	-0.453440166250365	-51.0272973177432	-7.73121140787749		37.4516587446058	7.51586087758381	-2.22553602083897	5.45062969464027	-6.3602874530407	11.2130300663396	0.595183954964169	11.3297098498229
MY2741	-40.3953387892071	20.3410873191342	-5.60870740806258	0.493676893238683	26.4992115432153	-10.3721533147499	21.0590061031863	5.24337258254133	5.28315699475521	-8.25357401318307	44.7769087753547	-0.944277892727593	-53.9584019955743	-17.5592941603349		10.8894739565991	49.8559406770414	14.4075212522743	20.622475591813	2.61888814837839	30.9929726747518	17.5948628720065	9.97403538080142
MY518	-14.2848655150069	43.6758095909309	14.2138801719939	25.0186750050716	55.8371941069293	73.6778748843277	81.0367512295033	-10.8614671791234	-13.9373020668344	-0.492906172887077	17.1928631435349	16.5289776334422	80.0567041632817	2.95659511505284		39.8575149931297	17.3145570672159	-0.194953863782565	11.0827677662394	18.1262894363049	12.6465469712792	-5.41467455790929	16.9757413762911
MY679	8.91724707189909	3.81520272780857	20.9504594385082	-6.15880815554096	12.0436648165727	37.9795955224607	-25.7926684383915		2.08218138305918		-10.5484006740654	-20.8998322018279	-18.2837277910931	-5.14555484350544		-49.710869272723	-3.98382744587501	-18.8331794251687	-2.45990566712712	-0.973241737309697	29.3207165314155	-9.28226865336817	-57.9685073346468
MY772	-10.5134825765963	12.3147687309295	28.3560476713915	19.229349360685	103.397692434709	30.2638586518036	4.69502644829253		24.3803056649577		-7.5262219740835	6.11148050462844	66.0027344803463	-0.860778221416188		45.6258666352549	17.5818481020013	60.820862804615	17.1302750065224	49.3982563097473	79.1579138809111	45.4582020077613	7.78569114771739
MY795	15.5200048757967	-3.99943804299189	10.6877716137387	33.6505582604956	44.5025128817186	-39.1791410307226	-31.5948759375092	-7.76043965001413	2.46757645215513	13.2599211468558	-30.2631719297193	-1.13441428653346	17.9765219204422	-1.60645640148261	80.4400140383665	-17.3315414024519	-63.1538461578949	40.203794446504	12.6958771947324	12.9451522349457	37.7342773757399	27.5105869302694	-9.19184685383871
MY920	-1.83865971839325	8.38525409578138	13.8436175290026	1.85998969528686	-33.8799207749886	-35.666985822176	-47.9883845738239		8.2017325937194	-21.4085639132961	-20.407947641979	-30.8682202650044	-5.38128245426537	-6.01821365238739	44.5246797846413	0.760072143741034	-37.6178794890666	-0.615655381153757	-15.1065961390816	27.0414471849476	7.88405053988029	24.5137457870409	-64.3529473750709
NIC1	-4.71236321705238	-44.3269168650181	-0.519047399498832	-17.8228560692304	10.0374742668818	-5.45688386252073	-29.5910532478671		14.0804865384607	35.9796099721344	30.4693048265067	-16.2338515440339	-56.1238732901799	28.1176226888396	46.0706533897167	-8.74785867757888	50.9786446928814	-1.68335948281255	20.0096960226204	-3.69218037623008	-8.98777039366907	13.8750344601527	6.08470855092446
NIC1049	-16.8057665118776	-68.6600649660315	-29.1941808068325	12.6116808412853	50.634163558383	10.2321098774099	-7.02902074034526		-42.0173796695061	-17.7896416840441	38.4168697046923	11.1947962705356	-49.1867424873483	-12.9316524120209	14.8442048836142	13.7003978637932	-0.67010889259968	10.0131170308151	-5.80968253835545	-16.0809584581456	29.8224136820722	14.377253389431	-14.9285786807327
NIC166	16.3853242960064	21.039153590932	8.5969765896261	41.4645281124875	8.93595347997155	38.5544656754674	33.5803080055609	36.7511506865578	12.688400401052	13.9994083456588	-11.3099823114339	2.32042408965851	37.6880589007485	6.91863550625423	45.8906488443663	-8.3008374568031	37.8878895058234	32.4620357257589	27.8422742602458	40.2172338098683	43.3691674679691	21.1623267458401	-45.1792736187426
NIC1779	-28.1926514902445	-90.7863958687502	-58.373686087758	-13.7883948064741	-48.8555292387449	-18.1039226499687	-10.9557294530355	-21.7983579957471	-30.489584217229	-2.54907993324579	1.5569915917106	-28.4335058026483	-4.76340645998869	6.78770567396473		-102.344377769389	-11.956858854353	0.482688929454616	-32.2294942681154	-29.6052584602224	-17.4122482227412	-9.73495016671011	-17.0816284637007
NIC1783	20.6792401354171	-102.667663268027	-35.6967786845501	48.8859856338673	37.957179265935	10.9775334500669	83.246207489318	0.379632009037287	1.62006298910438	-29.3787402825173	-41.5515663223649	-8.20182541735261	9.02748229524802	-17.7200454352706		-5.80583497897766	-105.165020278817	-15.1697196531166	29.7043483039522	46.1571484782836	19.8165168910049	13.4673701885991	10.5632265298377
NIC1786	-54.6264332051172	-76.7522848908953	-78.6023394233563	-23.1823155415821	25.5835231330508	-120.130127405122	-80.111472377358	-18.2432942590739	-51.6703653485647	-31.6782659042345	37.8454812809799	-64.744578152089	-79.686574674561	-27.725238494619		-18.2016127767865	-114.857868903288	7.33363528138511	-51.3648682292604	-8.45970110835774	26.944556598347	-22.92654938363	-36.4800045118557
